gt_0,gt_1,gt_2,gt_3,gt_4,gt_5,gt_6,gt_7,gt_8,gt_9,gt_10,gt_11,gt_12,gt_13,gt_14,gt_15,gt_16,gt_17,gt_18,gt_19,gt_20,gt_21,gt_22,gt_23,gt_24,gt_25,gt_26,gt_27,gt_28,gt_29,gt_30,gt_31,gt_32,gt_33,gt_34,gt_35,gt_36,gt_37,gt_38,gt_39,gt_40,gt_41,gt_42,gt_43,gt_44,gt_45,gt_46,gt_47,gt_48,gt_49,gt_50,gt_51,gt_52,gt_53,gt_54,gt_55,gt_56,gt_57,gt_58,gt_59,gt_60,gt_61,gt_62,gt_63,gt_64,gt_65,gt_66,gt_67,gt_68,gt_69,gt_70,gt_71,gt_72,gt_73,gt_74,gt_75,gt_76,gt_77,gt_78,gt_79,gt_80,gt_81,gt_82,gt_83,gt_84,gt_85,gt_86,gt_87,gt_88,gt_89,gt_90,gt_91,gt_92,gt_93,gt_94,gt_95,gt_96,gt_97,gt_98,gt_99,gt_100,gt_101,gt_102,gt_103,gt_104,gt_105,gt_106,gt_107,kq_0,kq_1,kq_2,kq_3,kq_4,kq_5,kq_6,kq_7,kq_8,kq_9,kq_10,kq_11,kq_12,kq_13,kq_14,kq_15,kq_16,kq_17,kq_18,kq_19,kq_20,kq_21,kq_22,kq_23,kq_24,kq_25,kq_26
29,40,65,91,85,38,24,24,81,99,99,02,57,75,70,49,46,62,91,35,03,83,96,31,57,47,20,48,73,47,22,27,82,60,21,23,54,54,53,89,51,43,70,09,46,74,88,50,15,84,75,86,03,10,51,11,73,55,84,50,66,36,83,88,88,44,71,42,77,88,74,33,89,40,80,04,17,70,42,44,03,73,68,05,62,87,86,29,41,98,75,75,25,74,00,73,80,72,97,22,30,60,02,04,48,23,69,70,43,38,90,30,09,35,71,99,83,67,67,75,65,74,88,25,28,19,33,35,93,89,03,53,03,38,32
48,73,47,22,27,82,60,21,23,54,54,53,89,51,43,70,09,46,74,88,50,15,84,75,86,03,10,51,11,73,55,84,50,66,36,83,88,88,44,71,42,77,88,74,33,89,40,80,04,17,70,42,44,03,73,68,05,62,87,86,29,41,98,75,75,25,74,00,73,80,72,97,22,30,60,02,04,48,23,69,70,01,85,08,79,14,27,15,15,34,75,75,06,57,79,98,77,04,23,84,76,83,67,64,63,40,49,03,29,04,07,56,04,53,31,91,00,85,85,69,86,55,12,94,97,78,32,67,64,71,84,73,41,24,77
51,11,73,55,84,50,66,36,83,88,88,44,71,42,77,88,74,33,89,40,80,04,17,70,42,44,03,73,68,05,62,87,86,29,41,98,75,75,25,74,00,73,80,72,97,22,30,60,02,04,48,23,69,70,01,85,08,79,14,27,15,15,34,75,75,06,57,79,98,77,04,23,84,76,83,67,64,63,40,49,03,43,38,90,30,09,35,71,99,83,67,67,75,65,74,88,25,28,19,33,35,93,89,03,53,03,38,32,95,48,26,33,58,86,02,71,13,85,85,37,93,17,60,04,51,99,66,58,36,73,88,18,54,11,98
73,68,05,62,87,86,29,41,98,75,75,25,74,00,73,80,72,97,22,30,60,02,04,48,23,69,70,01,85,08,79,14,27,15,15,34,75,75,06,57,79,98,77,04,23,84,76,83,67,64,63,40,49,03,43,38,90,30,09,35,71,99,83,67,67,75,65,74,88,25,28,19,33,35,93,89,03,53,03,38,32,29,04,07,56,04,53,31,91,00,85,85,69,86,55,12,94,97,78,32,67,64,71,84,73,41,24,77,25,77,17,81,06,52,84,60,01,93,93,15,04,55,73,88,88,96,50,79,72,43,32,92,64,12,80
01,85,08,79,14,27,15,15,34,75,75,06,57,79,98,77,04,23,84,76,83,67,64,63,40,49,03,43,38,90,30,09,35,71,99,83,67,67,75,65,74,88,25,28,19,33,35,93,89,03,53,03,38,32,29,04,07,56,04,53,31,91,00,85,85,69,86,55,12,94,97,78,32,67,64,71,84,73,41,24,77,95,48,26,33,58,86,02,71,13,85,85,37,93,17,60,04,51,99,66,58,36,73,88,18,54,11,98,75,61,26,53,60,29,70,79,25,62,62,48,44,27,77,52,21,11,41,15,76,83,13,98,15,38,85
43,38,90,30,09,35,71,99,83,67,67,75,65,74,88,25,28,19,33,35,93,89,03,53,03,38,32,29,04,07,56,04,53,31,91,00,85,85,69,86,55,12,94,97,78,32,67,64,71,84,73,41,24,77,95,48,26,33,58,86,02,71,13,85,85,37,93,17,60,04,51,99,66,58,36,73,88,18,54,11,98,25,77,17,81,06,52,84,60,01,93,93,15,04,55,73,88,88,96,50,79,72,43,32,92,64,12,80,25,80,54,66,01,50,39,97,95,53,53,77,94,02,20,68,35,54,77,42,81,68,93,56,94,68,50
29,04,07,56,04,53,31,91,00,85,85,69,86,55,12,94,97,78,32,67,64,71,84,73,41,24,77,95,48,26,33,58,86,02,71,13,85,85,37,93,17,60,04,51,99,66,58,36,73,88,18,54,11,98,25,77,17,81,06,52,84,60,01,93,93,15,04,55,73,88,88,96,50,79,72,43,32,92,64,12,80,75,61,26,53,60,29,70,79,25,62,62,48,44,27,77,52,21,11,41,15,76,83,13,98,15,38,85,81,83,89,99,40,22,62,38,80,04,04,30,02,54,06,64,50,47,42,73,05,66,30,88,15,32,05
95,48,26,33,58,86,02,71,13,85,85,37,93,17,60,04,51,99,66,58,36,73,88,18,54,11,98,25,77,17,81,06,52,84,60,01,93,93,15,04,55,73,88,88,96,50,79,72,43,32,92,64,12,80,75,61,26,53,60,29,70,79,25,62,62,48,44,27,77,52,21,11,41,15,76,83,13,98,15,38,85,25,80,54,66,01,50,39,97,95,53,53,77,94,02,20,68,35,54,77,42,81,68,93,56,94,68,50,68,37,08,76,53,21,80,37,08,98,98,22,37,79,12,05,36,74,02,62,67,25,27,66,10,81,63
25,77,17,81,06,52,84,60,01,93,93,15,04,55,73,88,88,96,50,79,72,43,32,92,64,12,80,75,61,26,53,60,29,70,79,25,62,62,48,44,27,77,52,21,11,41,15,76,83,13,98,15,38,85,25,80,54,66,01,50,39,97,95,53,53,77,94,02,20,68,35,54,77,42,81,68,93,56,94,68,50,81,83,89,99,40,22,62,38,80,04,04,30,02,54,06,64,50,47,42,73,05,66,30,88,15,32,05,99,19,77,50,02,88,79,60,93,00,00,77,33,66,85,13,80,35,58,66,19,39,91,25,02,29,95
75,61,26,53,60,29,70,79,25,62,62,48,44,27,77,52,21,11,41,15,76,83,13,98,15,38,85,25,80,54,66,01,50,39,97,95,53,53,77,94,02,20,68,35,54,77,42,81,68,93,56,94,68,50,81,83,89,99,40,22,62,38,80,04,04,30,02,54,06,64,50,47,42,73,05,66,30,88,15,32,05,68,37,08,76,53,21,80,37,08,98,98,22,37,79,12,05,36,74,02,62,67,25,27,66,10,81,63,89,66,23,92,89,51,49,66,57,63,63,52,02,31,24,95,76,23,22,87,35,53,56,20,78,49,80
25,80,54,66,01,50,39,97,95,53,53,77,94,02,20,68,35,54,77,42,81,68,93,56,94,68,50,81,83,89,99,40,22,62,38,80,04,04,30,02,54,06,64,50,47,42,73,05,66,30,88,15,32,05,68,37,08,76,53,21,80,37,08,98,98,22,37,79,12,05,36,74,02,62,67,25,27,66,10,81,63,99,19,77,50,02,88,79,60,93,00,00,77,33,66,85,13,80,35,58,66,19,39,91,25,02,29,95,71,06,26,20,28,64,87,77,41,82,82,93,96,00,38,55,02,05,94,52,95,84,15,50,60,15,12
81,83,89,99,40,22,62,38,80,04,04,30,02,54,06,64,50,47,42,73,05,66,30,88,15,32,05,68,37,08,76,53,21,80,37,08,98,98,22,37,79,12,05,36,74,02,62,67,25,27,66,10,81,63,99,19,77,50,02,88,79,60,93,00,00,77,33,66,85,13,80,35,58,66,19,39,91,25,02,29,95,89,66,23,92,89,51,49,66,57,63,63,52,02,31,24,95,76,23,22,87,35,53,56,20,78,49,80,08,45,29,35,82,19,55,91,29,54,54,71,38,51,75,61,79,52,92,98,04,98,09,99,05,82,42
68,37,08,76,53,21,80,37,08,98,98,22,37,79,12,05,36,74,02,62,67,25,27,66,10,81,63,99,19,77,50,02,88,79,60,93,00,00,77,33,66,85,13,80,35,58,66,19,39,91,25,02,29,95,89,66,23,92,89,51,49,66,57,63,63,52,02,31,24,95,76,23,22,87,35,53,56,20,78,49,80,71,06,26,20,28,64,87,77,41,82,82,93,96,00,38,55,02,05,94,52,95,84,15,50,60,15,12,28,34,12,00,58,33,15,03,42,11,11,46,14,91,23,92,83,74,30,01,13,84,09,85,14,90,83
99,19,77,50,02,88,79,60,93,00,00,77,33,66,85,13,80,35,58,66,19,39,91,25,02,29,95,89,66,23,92,89,51,49,66,57,63,63,52,02,31,24,95,76,23,22,87,35,53,56,20,78,49,80,71,06,26,20,28,64,87,77,41,82,82,93,96,00,38,55,02,05,94,52,95,84,15,50,60,15,12,08,45,29,35,82,19,55,91,29,54,54,71,38,51,75,61,79,52,92,98,04,98,09,99,05,82,42,59,61,42,97,54,77,94,57,10,75,75,43,61,97,97,27,30,51,38,41,48,37,17,06,05,85,77
89,66,23,92,89,51,49,66,57,63,63,52,02,31,24,95,76,23,22,87,35,53,56,20,78,49,80,71,06,26,20,28,64,87,77,41,82,82,93,96,00,38,55,02,05,94,52,95,84,15,50,60,15,12,08,45,29,35,82,19,55,91,29,54,54,71,38,51,75,61,79,52,92,98,04,98,09,99,05,82,42,28,34,12,00,58,33,15,03,42,11,11,46,14,91,23,92,83,74,30,01,13,84,09,85,14,90,83,65,34,13,88,10,20,24,67,24,91,91,34,17,91,23,18,59,04,86,61,71,95,55,09,90,47,65
71,06,26,20,28,64,87,77,41,82,82,93,96,00,38,55,02,05,94,52,95,84,15,50,60,15,12,08,45,29,35,82,19,55,91,29,54,54,71,38,51,75,61,79,52,92,98,04,98,09,99,05,82,42,28,34,12,00,58,33,15,03,42,11,11,46,14,91,23,92,83,74,30,01,13,84,09,85,14,90,83,59,61,42,97,54,77,94,57,10,75,75,43,61,97,97,27,30,51,38,41,48,37,17,06,05,85,77,44,15,84,77,82,19,64,84,48,59,59,60,52,47,95,80,98,92,14,56,86,16,55,51,92,21,02
08,45,29,35,82,19,55,91,29,54,54,71,38,51,75,61,79,52,92,98,04,98,09,99,05,82,42,28,34,12,00,58,33,15,03,42,11,11,46,14,91,23,92,83,74,30,01,13,84,09,85,14,90,83,59,61,42,97,54,77,94,57,10,75,75,43,61,97,97,27,30,51,38,41,48,37,17,06,05,85,77,65,34,13,88,10,20,24,67,24,91,91,34,17,91,23,18,59,04,86,61,71,95,55,09,90,47,65,54,18,35,28,08,94,20,77,83,06,06,98,20,88,50,57,12,06,83,25,93,14,19,82,45,76,72
28,34,12,00,58,33,15,03,42,11,11,46,14,91,23,92,83,74,30,01,13,84,09,85,14,90,83,59,61,42,97,54,77,94,57,10,75,75,43,61,97,97,27,30,51,38,41,48,37,17,06,05,85,77,65,34,13,88,10,20,24,67,24,91,91,34,17,91,23,18,59,04,86,61,71,95,55,09,90,47,65,44,15,84,77,82,19,64,84,48,59,59,60,52,47,95,80,98,92,14,56,86,16,55,51,92,21,02,10,08,87,03,23,54,27,57,49,22,22,70,31,38,90,30,93,16,41,99,55,52,58,21,29,85,35
59,61,42,97,54,77,94,57,10,75,75,43,61,97,97,27,30,51,38,41,48,37,17,06,05,85,77,65,34,13,88,10,20,24,67,24,91,91,34,17,91,23,18,59,04,86,61,71,95,55,09,90,47,65,44,15,84,77,82,19,64,84,48,59,59,60,52,47,95,80,98,92,14,56,86,16,55,51,92,21,02,54,18,35,28,08,94,20,77,83,06,06,98,20,88,50,57,12,06,83,25,93,14,19,82,45,76,72,39,94,81,89,50,83,17,44,47,02,02,39,31,28,41,29,41,32,42,18,24,02,93,20,04,54,60
65,34,13,88,10,20,24,67,24,91,91,34,17,91,23,18,59,04,86,61,71,95,55,09,90,47,65,44,15,84,77,82,19,64,84,48,59,59,60,52,47,95,80,98,92,14,56,86,16,55,51,92,21,02,54,18,35,28,08,94,20,77,83,06,06,98,20,88,50,57,12,06,83,25,93,14,19,82,45,76,72,10,08,87,03,23,54,27,57,49,22,22,70,31,38,90,30,93,16,41,99,55,52,58,21,29,85,35,66,52,84,71,52,25,62,46,98,03,03,23,07,76,96,68,33,19,39,27,82,95,46,53,79,32,11
44,15,84,77,82,19,64,84,48,59,59,60,52,47,95,80,98,92,14,56,86,16,55,51,92,21,02,54,18,35,28,08,94,20,77,83,06,06,98,20,88,50,57,12,06,83,25,93,14,19,82,45,76,72,10,08,87,03,23,54,27,57,49,22,22,70,31,38,90,30,93,16,41,99,55,52,58,21,29,85,35,39,94,81,89,50,83,17,44,47,02,02,39,31,28,41,29,41,32,42,18,24,02,93,20,04,54,60,57,00,92,29,86,79,99,72,15,15,15,37,11,13,91,87,92,33,78,60,87,86,85,82,56,87,61
54,18,35,28,08,94,20,77,83,06,06,98,20,88,50,57,12,06,83,25,93,14,19,82,45,76,72,10,08,87,03,23,54,27,57,49,22,22,70,31,38,90,30,93,16,41,99,55,52,58,21,29,85,35,39,94,81,89,50,83,17,44,47,02,02,39,31,28,41,29,41,32,42,18,24,02,93,20,04,54,60,66,52,84,71,52,25,62,46,98,03,03,23,07,76,96,68,33,19,39,27,82,95,46,53,79,32,11,28,00,94,12,15,15,60,82,68,99,99,29,57,04,26,44,73,54,35,83,24,09,59,24,99,91,12
10,08,87,03,23,54,27,57,49,22,22,70,31,38,90,30,93,16,41,99,55,52,58,21,29,85,35,39,94,81,89,50,83,17,44,47,02,02,39,31,28,41,29,41,32,42,18,24,02,93,20,04,54,60,66,52,84,71,52,25,62,46,98,03,03,23,07,76,96,68,33,19,39,27,82,95,46,53,79,32,11,57,00,92,29,86,79,99,72,15,15,15,37,11,13,91,87,92,33,78,60,87,86,85,82,56,87,61,80,30,19,85,51,46,85,21,89,26,26,76,37,04,69,49,09,65,99,51,88,81,80,39,68,35,79
39,94,81,89,50,83,17,44,47,02,02,39,31,28,41,29,41,32,42,18,24,02,93,20,04,54,60,66,52,84,71,52,25,62,46,98,03,03,23,07,76,96,68,33,19,39,27,82,95,46,53,79,32,11,57,00,92,29,86,79,99,72,15,15,15,37,11,13,91,87,92,33,78,60,87,86,85,82,56,87,61,28,00,94,12,15,15,60,82,68,99,99,29,57,04,26,44,73,54,35,83,24,09,59,24,99,91,12,86,72,19,58,49,64,82,09,74,22,22,38,56,56,82,85,29,71,39,52,19,59,56,84,52,22,31
66,52,84,71,52,25,62,46,98,03,03,23,07,76,96,68,33,19,39,27,82,95,46,53,79,32,11,57,00,92,29,86,79,99,72,15,15,15,37,11,13,91,87,92,33,78,60,87,86,85,82,56,87,61,28,00,94,12,15,15,60,82,68,99,99,29,57,04,26,44,73,54,35,83,24,09,59,24,99,91,12,80,30,19,85,51,46,85,21,89,26,26,76,37,04,69,49,09,65,99,51,88,81,80,39,68,35,79,73,19,02,27,29,06,84,53,79,19,19,66,58,39,27,29,58,52,09,87,13,59,16,31,15,26,89
57,00,92,29,86,79,99,72,15,15,15,37,11,13,91,87,92,33,78,60,87,86,85,82,56,87,61,28,00,94,12,15,15,60,82,68,99,99,29,57,04,26,44,73,54,35,83,24,09,59,24,99,91,12,80,30,19,85,51,46,85,21,89,26,26,76,37,04,69,49,09,65,99,51,88,81,80,39,68,35,79,86,72,19,58,49,64,82,09,74,22,22,38,56,56,82,85,29,71,39,52,19,59,56,84,52,22,31,65,60,26,52,60,96,58,66,01,19,19,79,79,26,47,89,27,50,75,11,96,98,48,70,56,96,57
28,00,94,12,15,15,60,82,68,99,99,29,57,04,26,44,73,54,35,83,24,09,59,24,99,91,12,80,30,19,85,51,46,85,21,89,26,26,76,37,04,69,49,09,65,99,51,88,81,80,39,68,35,79,86,72,19,58,49,64,82,09,74,22,22,38,56,56,82,85,29,71,39,52,19,59,56,84,52,22,31,73,19,02,27,29,06,84,53,79,19,19,66,58,39,27,29,58,52,09,87,13,59,16,31,15,26,89,60,07,18,98,95,88,95,85,91,93,93,79,83,75,55,66,97,24,79,63,48,15,95,17,65,58,94
80,30,19,85,51,46,85,21,89,26,26,76,37,04,69,49,09,65,99,51,88,81,80,39,68,35,79,86,72,19,58,49,64,82,09,74,22,22,38,56,56,82,85,29,71,39,52,19,59,56,84,52,22,31,73,19,02,27,29,06,84,53,79,19,19,66,58,39,27,29,58,52,09,87,13,59,16,31,15,26,89,65,60,26,52,60,96,58,66,01,19,19,79,79,26,47,89,27,50,75,11,96,98,48,70,56,96,57,83,14,50,50,49,58,50,40,86,13,13,10,41,24,81,60,68,42,14,07,05,02,72,94,06,35,82
86,72,19,58,49,64,82,09,74,22,22,38,56,56,82,85,29,71,39,52,19,59,56,84,52,22,31,73,19,02,27,29,06,84,53,79,19,19,66,58,39,27,29,58,52,09,87,13,59,16,31,15,26,89,65,60,26,52,60,96,58,66,01,19,19,79,79,26,47,89,27,50,75,11,96,98,48,70,56,96,57,60,07,18,98,95,88,95,85,91,93,93,79,83,75,55,66,97,24,79,63,48,15,95,17,65,58,94,98,37,34,52,57,05,23,14,00,06,06,34,70,14,29,58,15,19,83,14,29,18,75,58,41,75,24
73,19,02,27,29,06,84,53,79,19,19,66,58,39,27,29,58,52,09,87,13,59,16,31,15,26,89,65,60,26,52,60,96,58,66,01,19,19,79,79,26,47,89,27,50,75,11,96,98,48,70,56,96,57,60,07,18,98,95,88,95,85,91,93,93,79,83,75,55,66,97,24,79,63,48,15,95,17,65,58,94,83,14,50,50,49,58,50,40,86,13,13,10,41,24,81,60,68,42,14,07,05,02,72,94,06,35,82,23,24,07,54,87,11,17,21,31,73,73,75,51,59,87,63,38,44,31,37,17,34,32,09,53,06,65
65,60,26,52,60,96,58,66,01,19,19,79,79,26,47,89,27,50,75,11,96,98,48,70,56,96,57,60,07,18,98,95,88,95,85,91,93,93,79,83,75,55,66,97,24,79,63,48,15,95,17,65,58,94,83,14,50,50,49,58,50,40,86,13,13,10,41,24,81,60,68,42,14,07,05,02,72,94,06,35,82,98,37,34,52,57,05,23,14,00,06,06,34,70,14,29,58,15,19,83,14,29,18,75,58,41,75,24,30,39,66,37,77,36,09,90,31,51,51,22,09,72,45,69,28,30,94,35,85,13,74,48,91,27,06
60,07,18,98,95,88,95,85,91,93,93,79,83,75,55,66,97,24,79,63,48,15,95,17,65,58,94,83,14,50,50,49,58,50,40,86,13,13,10,41,24,81,60,68,42,14,07,05,02,72,94,06,35,82,98,37,34,52,57,05,23,14,00,06,06,34,70,14,29,58,15,19,83,14,29,18,75,58,41,75,24,23,24,07,54,87,11,17,21,31,73,73,75,51,59,87,63,38,44,31,37,17,34,32,09,53,06,65,29,16,47,49,22,00,36,96,30,43,43,10,86,58,73,42,49,23,97,99,95,70,04,32,95,99,73
83,14,50,50,49,58,50,40,86,13,13,10,41,24,81,60,68,42,14,07,05,02,72,94,06,35,82,98,37,34,52,57,05,23,14,00,06,06,34,70,14,29,58,15,19,83,14,29,18,75,58,41,75,24,23,24,07,54,87,11,17,21,31,73,73,75,51,59,87,63,38,44,31,37,17,34,32,09,53,06,65,30,39,66,37,77,36,09,90,31,51,51,22,09,72,45,69,28,30,94,35,85,13,74,48,91,27,06,77,81,67,67,89,76,18,87,14,50,50,34,91,47,61,30,17,36,39,88,83,26,52,41,90,56,44
98,37,34,52,57,05,23,14,00,06,06,34,70,14,29,58,15,19,83,14,29,18,75,58,41,75,24,23,24,07,54,87,11,17,21,31,73,73,75,51,59,87,63,38,44,31,37,17,34,32,09,53,06,65,30,39,66,37,77,36,09,90,31,51,51,22,09,72,45,69,28,30,94,35,85,13,74,48,91,27,06,29,16,47,49,22,00,36,96,30,43,43,10,86,58,73,42,49,23,97,99,95,70,04,32,95,99,73,07,98,69,46,46,80,60,75,63,04,04,08,98,27,09,41,92,26,59,44,92,95,62,57,73,25,28
23,24,07,54,87,11,17,21,31,73,73,75,51,59,87,63,38,44,31,37,17,34,32,09,53,06,65,30,39,66,37,77,36,09,90,31,51,51,22,09,72,45,69,28,30,94,35,85,13,74,48,91,27,06,29,16,47,49,22,00,36,96,30,43,43,10,86,58,73,42,49,23,97,99,95,70,04,32,95,99,73,77,81,67,67,89,76,18,87,14,50,50,34,91,47,61,30,17,36,39,88,83,26,52,41,90,56,44,54,35,92,11,71,59,62,80,49,40,40,77,90,93,27,39,43,07,91,25,51,88,23,29,75,06,54
30,39,66,37,77,36,09,90,31,51,51,22,09,72,45,69,28,30,94,35,85,13,74,48,91,27,06,29,16,47,49,22,00,36,96,30,43,43,10,86,58,73,42,49,23,97,99,95,70,04,32,95,99,73,77,81,67,67,89,76,18,87,14,50,50,34,91,47,61,30,17,36,39,88,83,26,52,41,90,56,44,07,98,69,46,46,80,60,75,63,04,04,08,98,27,09,41,92,26,59,44,92,95,62,57,73,25,28,16,06,98,05,80,14,43,08,20,42,42,81,52,97,31,07,47,37,39,56,06,65,06,27,12,86,71
29,16,47,49,22,00,36,96,30,43,43,10,86,58,73,42,49,23,97,99,95,70,04,32,95,99,73,77,81,67,67,89,76,18,87,14,50,50,34,91,47,61,30,17,36,39,88,83,26,52,41,90,56,44,07,98,69,46,46,80,60,75,63,04,04,08,98,27,09,41,92,26,59,44,92,95,62,57,73,25,28,54,35,92,11,71,59,62,80,49,40,40,77,90,93,27,39,43,07,91,25,51,88,23,29,75,06,54,49,25,35,83,52,68,42,98,66,71,71,83,06,26,38,48,85,70,02,54,87,17,33,13,67,78,22
77,81,67,67,89,76,18,87,14,50,50,34,91,47,61,30,17,36,39,88,83,26,52,41,90,56,44,07,98,69,46,46,80,60,75,63,04,04,08,98,27,09,41,92,26,59,44,92,95,62,57,73,25,28,54,35,92,11,71,59,62,80,49,40,40,77,90,93,27,39,43,07,91,25,51,88,23,29,75,06,54,16,06,98,05,80,14,43,08,20,42,42,81,52,97,31,07,47,37,39,56,06,65,06,27,12,86,71,36,00,09,06,18,67,87,38,42,27,27,24,14,20,15,63,75,02,81,25,15,11,07,00,66,62,36
07,98,69,46,46,80,60,75,63,04,04,08,98,27,09,41,92,26,59,44,92,95,62,57,73,25,28,54,35,92,11,71,59,62,80,49,40,40,77,90,93,27,39,43,07,91,25,51,88,23,29,75,06,54,16,06,98,05,80,14,43,08,20,42,42,81,52,97,31,07,47,37,39,56,06,65,06,27,12,86,71,49,25,35,83,52,68,42,98,66,71,71,83,06,26,38,48,85,70,02,54,87,17,33,13,67,78,22,38,73,53,31,06,73,81,99,33,36,36,92,30,44,75,12,23,54,04,45,05,59,89,05,12,99,60
54,35,92,11,71,59,62,80,49,40,40,77,90,93,27,39,43,07,91,25,51,88,23,29,75,06,54,16,06,98,05,80,14,43,08,20,42,42,81,52,97,31,07,47,37,39,56,06,65,06,27,12,86,71,49,25,35,83,52,68,42,98,66,71,71,83,06,26,38,48,85,70,02,54,87,17,33,13,67,78,22,36,00,09,06,18,67,87,38,42,27,27,24,14,20,15,63,75,02,81,25,15,11,07,00,66,62,36,94,18,13,24,15,43,79,19,96,27,27,84,42,78,10,18,81,93,86,33,92,37,40,85,83,62,47
16,06,98,05,80,14,43,08,20,42,42,81,52,97,31,07,47,37,39,56,06,65,06,27,12,86,71,49,25,35,83,52,68,42,98,66,71,71,83,06,26,38,48,85,70,02,54,87,17,33,13,67,78,22,36,00,09,06,18,67,87,38,42,27,27,24,14,20,15,63,75,02,81,25,15,11,07,00,66,62,36,38,73,53,31,06,73,81,99,33,36,36,92,30,44,75,12,23,54,04,45,05,59,89,05,12,99,60,65,67,98,57,38,13,27,33,83,43,43,27,44,06,48,12,25,46,46,57,40,32,88,37,36,33,77
49,25,35,83,52,68,42,98,66,71,71,83,06,26,38,48,85,70,02,54,87,17,33,13,67,78,22,36,00,09,06,18,67,87,38,42,27,27,24,14,20,15,63,75,02,81,25,15,11,07,00,66,62,36,38,73,53,31,06,73,81,99,33,36,36,92,30,44,75,12,23,54,04,45,05,59,89,05,12,99,60,94,18,13,24,15,43,79,19,96,27,27,84,42,78,10,18,81,93,86,33,92,37,40,85,83,62,47,85,40,46,79,48,72,45,99,65,81,81,03,24,39,48,50,63,87,35,40,85,05,03,30,90,66,96
36,00,09,06,18,67,87,38,42,27,27,24,14,20,15,63,75,02,81,25,15,11,07,00,66,62,36,38,73,53,31,06,73,81,99,33,36,36,92,30,44,75,12,23,54,04,45,05,59,89,05,12,99,60,94,18,13,24,15,43,79,19,96,27,27,84,42,78,10,18,81,93,86,33,92,37,40,85,83,62,47,65,67,98,57,38,13,27,33,83,43,43,27,44,06,48,12,25,46,46,57,40,32,88,37,36,33,77,39,85,98,34,00,00,88,23,95,34,34,74,78,73,30,20,06,47,71,94,78,41,25,16,81,71,82
38,73,53,31,06,73,81,99,33,36,36,92,30,44,75,12,23,54,04,45,05,59,89,05,12,99,60,94,18,13,24,15,43,79,19,96,27,27,84,42,78,10,18,81,93,86,33,92,37,40,85,83,62,47,65,67,98,57,38,13,27,33,83,43,43,27,44,06,48,12,25,46,46,57,40,32,88,37,36,33,77,85,40,46,79,48,72,45,99,65,81,81,03,24,39,48,50,63,87,35,40,85,05,03,30,90,66,96,13,43,96,27,52,34,91,32,60,48,48,59,46,04,67,17,77,87,05,17,92,42,06,34,76,99,26
94,18,13,24,15,43,79,19,96,27,27,84,42,78,10,18,81,93,86,33,92,37,40,85,83,62,47,65,67,98,57,38,13,27,33,83,43,43,27,44,06,48,12,25,46,46,57,40,32,88,37,36,33,77,85,40,46,79,48,72,45,99,65,81,81,03,24,39,48,50,63,87,35,40,85,05,03,30,90,66,96,39,85,98,34,00,00,88,23,95,34,34,74,78,73,30,20,06,47,71,94,78,41,25,16,81,71,82,45,63,15,89,37,19,28,65,13,86,86,49,49,97,44,67,67,13,11,17,51,15,89,67,85,97,09
65,67,98,57,38,13,27,33,83,43,43,27,44,06,48,12,25,46,46,57,40,32,88,37,36,33,77,85,40,46,79,48,72,45,99,65,81,81,03,24,39,48,50,63,87,35,40,85,05,03,30,90,66,96,39,85,98,34,00,00,88,23,95,34,34,74,78,73,30,20,06,47,71,94,78,41,25,16,81,71,82,13,43,96,27,52,34,91,32,60,48,48,59,46,04,67,17,77,87,05,17,92,42,06,34,76,99,26,94,31,55,59,22,29,18,77,15,27,27,81,71,27,57,56,98,43,24,34,72,77,09,93,21,02,87
85,40,46,79,48,72,45,99,65,81,81,03,24,39,48,50,63,87,35,40,85,05,03,30,90,66,96,39,85,98,34,00,00,88,23,95,34,34,74,78,73,30,20,06,47,71,94,78,41,25,16,81,71,82,13,43,96,27,52,34,91,32,60,48,48,59,46,04,67,17,77,87,05,17,92,42,06,34,76,99,26,45,63,15,89,37,19,28,65,13,86,86,49,49,97,44,67,67,13,11,17,51,15,89,67,85,97,09,23,11,55,85,37,09,64,36,49,79,79,28,79,70,26,11,97,27,50,96,69,81,03,62,55,04,69
39,85,98,34,00,00,88,23,95,34,34,74,78,73,30,20,06,47,71,94,78,41,25,16,81,71,82,13,43,96,27,52,34,91,32,60,48,48,59,46,04,67,17,77,87,05,17,92,42,06,34,76,99,26,45,63,15,89,37,19,28,65,13,86,86,49,49,97,44,67,67,13,11,17,51,15,89,67,85,97,09,94,31,55,59,22,29,18,77,15,27,27,81,71,27,57,56,98,43,24,34,72,77,09,93,21,02,87,67,31,98,78,59,45,89,70,82,80,80,50,58,03,50,07,61,29,75,56,24,22,68,67,22,18,12
13,43,96,27,52,34,91,32,60,48,48,59,46,04,67,17,77,87,05,17,92,42,06,34,76,99,26,45,63,15,89,37,19,28,65,13,86,86,49,49,97,44,67,67,13,11,17,51,15,89,67,85,97,09,94,31,55,59,22,29,18,77,15,27,27,81,71,27,57,56,98,43,24,34,72,77,09,93,21,02,87,23,11,55,85,37,09,64,36,49,79,79,28,79,70,26,11,97,27,50,96,69,81,03,62,55,04,69,88,27,50,88,71,20,54,32,71,62,62,32,67,69,09,51,71,81,50,55,26,92,64,85,42,94,21
